file,"hgnc hits","on wp_all","on wp_hs","new wp_hs only","new wp_all","new hits only to wp_hs","new hits to wp_all"
PMC4154660__pgen.1004582.g006.jpg.txt,12,7,0,7,5,MEK1|S|IN|PRC|AA|MAM|DAG,E2|U|II|E|DO
PMC4156304__pone.0106006.g006.jpg.txt,2,0,0,0,2,,E|J
PMC4158168__MI2014-973986.006.jpg.txt,0,0,0,0,0,,
PMC4158461__MI2014-246407.007.jpg.txt,5,4,0,4,1,LPS|XB|P65|L3,IL-6
PMC4158873__fendo-05-00145-g003.jpg.txt,0,0,0,0,0,,
PMC4159007__evu158f7p.jpg.txt,5,2,0,2,3,AM|Z,MY|E|SEA
PMC4159007__evu158f8p.jpg.txt,0,0,0,0,0,,
PMC4159007__evu158f9p.jpg.txt,1,1,0,1,0,MI,
PMC4159867__ijms-15-14546-g002.jpg.txt,3,2,2,0,1,,IV
PMC4160345__gr7.jpg.txt,5,3,0,3,2,VEGF-A|P38|X,II|R
PMC4161967__srep06344-f7.jpg.txt,14,7,1,6,7,MU|RN|GR|P|NU|HN,MA|R|E|NA|AMC|II|U
PMC4162460__onc201432f8.jpg.txt,0,0,0,0,0,,
PMC4163447__BMRI2014-236385.004.jpg.txt,11,6,1,5,5,KN|PM|ON|X|B,E|XM|U|U1|NA
PMC4163887__BMB-47-184-g0001.jpg.txt,2,1,0,1,1,TYPE,E
PMC416421__zmb0110440860009.jpg.txt,2,2,2,0,0,,
PMC4164261__BMRI2014-759473.001.jpg.txt,11,9,1,8,2,TRKA|P75NTR|L|AS|AF|PKC|MEK|Z,HI|II
PMC4164656__pone.0107678.g007.jpg.txt,9,7,0,7,2,L|P|SA|AA|S|ROS|APX,NS|J
PMC4166412__1750-2187-9-8-8.jpg.txt,0,0,0,0,0,,
PMC4166520__nihms621484f1.jpg.txt,1,1,0,1,0,X,
PMC4168054__12985_2014_2488_Fig4_HTML.jpg.txt,3,3,0,3,0,OF|DPI|IN,
PMC4168072__WJG-20-12381-g002.jpg.txt,0,0,0,0,0,,
PMC4170618__oncotarget-05-5483-g006.jpg.txt,0,0,0,0,0,,
PMC4171368__pone.0105814.g008.jpg.txt,3,2,1,1,1,X,E
PMC4171617__oncotarget-05-6113-g009.jpg.txt,4,3,0,3,1,LAD|L|P,CELL
PMC4172779__13048_2014_87_Fig3_HTML.jpg.txt,1,0,0,0,1,,GAMMA
PMC4176851__12943_2014_1420_Fig4_HTML.jpg.txt,7,4,0,4,3,Z|S|AN|ON,SAX|U|PMX
PMC4176998__1475-2840-12-158-9.jpg.txt,0,0,0,0,0,,
PMC4180639__onc201469f7.jpg.txt,2,1,1,0,1,,U
PMC4185420__elife03626f007.jpg.txt,4,1,1,0,3,,NUP98|II|PVR
PMC4189466__jcp-18-249f5.jpg.txt,1,1,0,1,0,HO,
PMC4189604__s13588-014-0011-0-2.jpg.txt,3,3,1,2,0,RAM|L,
PMC4194559__WJG-20-13756-g001.jpg.txt,0,0,0,0,0,,
PMC4196276__emss-60634-f0007.jpg.txt,0,0,0,0,0,,
PMC4196276__emss-60634-f0008.jpg.txt,0,0,0,0,0,,
PMC4196580__fgene-05-00348-g0006.jpg.txt,0,0,0,0,0,,
PMC4196580__fgene-05-00348-g0009.jpg.txt,0,0,0,0,0,,
PMC419826__pp1341500f09.jpg.txt,3,2,1,1,1,GA,J
PMC4198691__gr6.jpg.txt,4,3,1,2,1,L|MN,PDLIM2
PMC4200751__ijms-15-15778-g006.jpg.txt,2,2,1,1,0,L,
PMC4201220__bt-22-371f2.jpg.txt,19,14,6,8,5,B|AF|Y|GEM|Z|S|ON|L,E|OR|PARI|U|R
PMC4202134__oncotarget-05-7431-g007.jpg.txt,0,0,0,0,0,,
PMC4202139__oncotarget-05-7498-g005.jpg.txt,9,5,2,3,4,AN|L|LC3,J|E|R|II
PMC4202189__1753-6561-8-S6-S4-5.jpg.txt,3,2,0,2,1,UP|MU,MA
PMC4204167__jcp-19-111f2.jpg.txt,5,3,1,2,2,B|NRF2,MRF|E
PMC4204332__nihms-583651-f0001.jpg.txt,6,5,0,5,1,H|PL|IP|HSP27|IN,KS
PMC4204446__jcad_7_7_suppl1-g007.jpg.txt,6,5,1,4,1,LN|THC|PM|NU,II
PMC4204446__jcad_7_7_suppl1-g008.jpg.txt,0,0,0,0,0,,
PMC4204446__jcad_7_7_suppl1-g009a.jpg.txt,2,1,1,0,1,,MA
PMC4209605__ganc-05-303-g001.jpg.txt,2,1,1,0,1,,TMEPAI
PMC4210072__jdi-5-347-g1.jpg.txt,1,0,0,0,1,,GM
PMC4210253__biomed-24-3-329f2.jpg.txt,0,0,0,0,0,,
PMC4214761__pone.0111819.g005.jpg.txt,3,2,0,2,1,FE|UPA,E
PMC4215819__f1000research-3-5389-g0002.jpg.txt,0,0,0,0,0,,
PMC4216001__pone.0110737.g008.jpg.txt,4,2,1,1,2,BCL-2,II|CELL
PMC4216012__pone.0111350.g001.jpg.txt,9,4,1,3,5,PL|PKC|UP,E|AG|R|JNK|CELL
PMC4217307__fphys-05-00420-g0009.jpg.txt,2,1,0,1,1,GLP-1,E
PMC4218690__cin-suppl.5-2014-001f1.jpg.txt,0,0,0,0,0,,
PMC4218725__pone.0111408.g006.jpg.txt,5,4,2,2,1,CDX2|H,MUC2
PMC4218941__gr1.jpg.txt,6,3,0,3,3,MN|PKC|PKD,RU|ERK1|PIN
PMC4220839__cmi201457f2.jpg.txt,0,0,0,0,0,,
PMC4222074__1755-8794-6-53-4.jpg.txt,0,0,0,0,0,,
PMC4222471__991653.fig2.jpg.txt,0,0,0,0,0,,
PMC4222910__pone.0111244.g006.jpg.txt,0,0,0,0,0,,
PMC4225461__13238_2014_98_Fig1_HTML.jpg.txt,2,0,0,0,2,,E|PEP
PMC4226164__fnagi-06-00311-g001.jpg.txt,4,2,2,0,2,,OR|R
PMC4227122__1423-0127-21-61-7.jpg.txt,0,0,0,0,0,,
PMC4227245__ijms-15-18762-g006.jpg.txt,1,1,1,0,0,,
PMC4229029__nihms352986f1.jpg.txt,2,2,1,1,0,CAN,
PMC4229244__pone.0112516.g006.jpg.txt,1,0,0,0,1,,IL-8
PMC4229251__nihms525600f9.jpg.txt,4,3,0,3,1,B|CRMP2|L,J
PMC4229655__nihms573356f10.jpg.txt,0,0,0,0,0,,
PMC4229655__nihms573356f7.jpg.txt,4,1,1,0,3,,ADP|J|SRR
PMC4232733__12885_2014_4985_Fig1_HTML.jpg.txt,7,6,3,3,1,X|MKS|IGFIR,KY
PMC4234565__pnas.1408886111fig03.jpg.txt,2,1,0,1,1,CT,E
PMC4236726__s12918-014-0088-0-2.jpg.txt,11,7,1,6,4,B|MU|AN|X|PM|QR,FAST|UL|EMA|NA
PMC4236746__s12918-014-0099-x-3.jpg.txt,0,0,0,0,0,,
PMC4237136__fgene-05-00361-g002.jpg.txt,5,3,0,3,2,L|H|HL,J|II
PMC4238421__fpls-05-00648-g001.jpg.txt,6,4,2,2,2,S|PM,E|SWAN
PMC4238427__nihms596094f4.jpg.txt,0,0,0,0,0,,
PMC4243459__nihms643248f2.jpg.txt,0,0,0,0,0,,
PMC4243489__fpls-05-00650-g002.jpg.txt,5,4,0,4,1,L|LU|AM|Y,E
PMC4243705__nihms642954f4.jpg.txt,4,3,0,3,1,RN|COLL|ON,CELL
PMC4245135__pone.0113419.g005.jpg.txt,3,2,0,2,1,P65|P50,CELL
PMC4245781__13048_2014_82_Fig1_HTML.jpg.txt,0,0,0,0,0,,
PMC4246235__viruses-06-04479-g001.jpg.txt,5,2,0,2,3,VAN|X,NAN|DO|I-4
PMC4247569__PC_129296_f10.jpg.txt,3,1,0,1,2,CD,NA|NRT1
PMC4248487__IJD-59-531-g003.jpg.txt,1,0,0,0,1,,CELL
PMC4248487__IJD-59-531-g007.jpg.txt,1,0,0,0,1,,CELL
PMC4251064__geg-6-2014-001f4.jpg.txt,0,0,0,0,0,,
PMC4252254__pone.0113257.g010.jpg.txt,0,0,0,0,0,,
PMC4253421__oncotarget-05-9092-g007.jpg.txt,0,0,0,0,0,,
PMC4253612__13059_2014_533_Fig3_HTML.jpg.txt,3,3,2,1,0,UP,
PMC4254673__OR-33-01-0019-g07.jpg.txt,2,0,0,0,2,,PPY|SUN
PMC4255183__srep07310-f4.jpg.txt,3,2,0,2,1,L4|L,R
PMC4255921__40104_2014_130_Fig1_HTML.jpg.txt,7,4,1,3,3,S|X|SI,E|J|II
PMC4256027__bt-22-491f2.jpg.txt,2,1,0,1,1,S,E
PMC4256424__pone.0114470.g006.jpg.txt,1,0,0,0,1,,V7
PMC4258093__jcp0229-1312-f5.jpg.txt,0,0,0,0,0,,
PMC4259407__oncotarget-05-10084-g007.jpg.txt,5,3,0,3,2,VL|AN|CAM,MX|E
PMC4259472__pone.0113830.g006.jpg.txt,11,10,3,7,1,VEGF|I-1|HES-1|HESR1|C-MYC|DI|H,MIM
PMC4259928__WJCO-5-1020-g001.jpg.txt,0,0,0,0,0,,
PMC4260340__nihms608244f3.jpg.txt,2,1,0,1,1,PDE,DEC
PMC4260734__cddis2014476f7.jpg.txt,4,3,0,3,1,OF|IN|CD,YAP
PMC4260825__pbio.1002012.g003.jpg.txt,18,12,2,10,6,L|S|CD|AS|H|SI|PN|S1|S4|IN,SR|E|NL|IA|EMU|LED
PMC4260825__pbio.1002012.g005.jpg.txt,8,6,0,6,2,S|B|WR|AS|INT|ER,J|AU
PMC4261510__BMB-47-540-g0001.jpg.txt,0,0,0,0,0,,
PMC4261510__BMB-47-540-g0002.jpg.txt,6,5,0,5,1,ON|S|X|AS|NU,CELL
PMC4261839__mpphys_ssu106_f0007.jpg.txt,4,1,0,1,3,ROS,E|J|CELL
PMC4263532__pone.0114269.g001.jpg.txt,3,3,0,3,0,MOP|AN|S,
PMC4263734__pone.0114627.g005.jpg.txt,0,0,0,0,0,,
PMC4263745__pone.0115053.g011.jpg.txt,0,0,0,0,0,,
PMC4266699__ajcr0004-0608-f1.jpg.txt,3,2,0,2,1,L|AN,LI
PMC4266699__ajcr0004-0608-f2.jpg.txt,0,0,0,0,0,,
PMC4267164__MI2014-432785.001.jpg.txt,8,4,0,4,4,NU|Z|L|APS,HA|GM|U|LA
PMC4267749__13045_2014_87_Fig1_HTML.jpg.txt,1,1,0,1,0,EMT,
PMC4270583__ijcep0007-7962-f3.jpg.txt,0,0,0,0,0,,
PMC4272520__12934_2014_174_Fig3_HTML.jpg.txt,0,0,0,0,0,,
PMC4275034__fendo-05-00224-g001.jpg.txt,2,2,0,2,0,H|B,
PMC4278318__oncoscience-01-0476-g001.jpg.txt,0,0,0,0,0,,
PMC4279405__oncotarget-05-10718-g008.jpg.txt,0,0,0,0,0,,
PMC4279680__13046_2014_102_Fig7_HTML.jpg.txt,5,5,2,3,0,ASS|RB|L,
PMC4280021__nihms65239f7.jpg.txt,4,4,1,3,0,PI3K|EI|C-MYC,
PMC4281466__nihms651538f1.jpg.txt,0,0,0,0,0,,
PMC4283135__fonc-04-00341-g002.jpg.txt,0,0,0,0,0,,
PMC4283144__12985_2014_2533_Fig8_HTML.jpg.txt,1,1,0,1,0,H,
PMC4283519__fphys-05-00501-g0001.jpg.txt,5,3,0,3,2,X|S|L,R|DS
PMC4284744__ijms-15-22887-g001.jpg.txt,0,0,0,0,0,,
PMC4284788__ijms-15-23705-g006.jpg.txt,18,10,2,8,8,FAK|P|ERK|B|Z|AS|ON|IN,H6|NF-KB|CELL|U|MA|E|R|L7
PMC4287242__12864_2014_6784_Fig5_HTML.jpg.txt,0,0,0,0,0,,
PMC4287412__nihms640187f9.jpg.txt,0,0,0,0,0,,
PMC4287613__ppat.1004597.g003.jpg.txt,1,1,0,1,0,AM,
PMC4288643__12906_2014_2017_Fig6_HTML.jpg.txt,0,0,0,0,0,,
PMC4290619__1471-2164-15-S9-S6-4.jpg.txt,0,0,0,0,0,,
PMC4290619__1471-2164-15-S9-S6-7.jpg.txt,6,6,5,1,0,MAM,
PMC4293489__18_2014_1762_Fig1_HTML.jpg.txt,2,1,0,1,1,CAN,R2
PMC4293489__18_2014_1762_Fig2_HTML.jpg.txt,15,8,1,7,7,DL|INT|TRIF|P5|PS|H|AN,DLP|E|MS|LI|DO|OUT|MY
PMC429373__pp1350279f07.jpg.txt,2,2,1,1,0,P,
PMC4294354__oncotarget-05-10969-g002.jpg.txt,7,6,3,3,1,IN|ROS|B,J
PMC4294461__JAR2014-153127.001.jpg.txt,1,0,0,0,1,,MS
PMC4294543__nihms-653802-f0003.jpg.txt,0,0,0,0,0,,
PMC4294653__dddt-9-349Fig8.jpg.txt,0,0,0,0,0,,
PMC4294653__dddt-9-349Fig9.jpg.txt,0,0,0,0,0,,
PMC4295872__pone.0115352.g008.jpg.txt,1,0,0,0,1,,DR5
PMC4298363__aging-06-1019-g007.jpg.txt,2,2,0,2,0,CO|Z,
PMC4298699__elife04437f008.jpg.txt,7,5,2,3,2,LKB1|PAR-1|BAZ,CELL|KA
PMC4300045__13039_2014_95_Fig3_HTML.jpg.txt,1,1,0,1,0,IN,
PMC4300945__nihms648758f7.jpg.txt,0,0,0,0,0,,
PMC4303155__cam40003-0878-f2.jpg.txt,1,0,0,0,1,,U
PMC4304700__nihms656114f3.jpg.txt,0,0,0,0,0,,
PMC4305955__WJG-11-1690-g001.jpg.txt,0,0,0,0,0,,
PMC4306126__srep08030-f5.jpg.txt,3,2,1,1,1,P,E
PMC4309023__bau126f6p.jpg.txt,4,1,0,1,3,TALK,R|U|XM
PMC4309199__fimmu-06-00014-g002.jpg.txt,1,1,0,1,0,L,
PMC4309523__pmic0015-0608-f5.jpg.txt,8,5,1,4,3,B|CAN|MR|S,CELL|U|NG
PMC4310282__fonc-05-00005-g001.jpg.txt,1,1,0,1,0,AN,
PMC4310480__nihms-655734-f0002.jpg.txt,3,3,0,3,0,B|PM|SMN,
PMC4312599__12985_2014_236_Fig5_HTML.jpg.txt,0,0,0,0,0,,
PMC4313785__fendo-06-00012-g001.jpg.txt,6,4,0,4,2,ET|L|IGFIR|IN,ERIC|PBK
PMC4314091__nihms657287f1.jpg.txt,5,2,0,2,3,IN|MU,HANG|GM|R
PMC4314128__molcell-38-1-14f2.jpg.txt,3,1,0,1,2,OF,PCP|CELL
PMC4314132__molcell-38-1-58f6.jpg.txt,1,1,0,1,0,S,
PMC4314211__nihms141014f8.jpg.txt,6,3,0,3,3,ANP|X|GMP,J|CGKII|GAMMA
PMC4316787__fimmu-06-00023-g003.jpg.txt,0,0,0,0,0,,
PMC4316787__fimmu-06-00023-g004.jpg.txt,1,1,0,1,0,VL,
PMC4316815__nihms602501f2.jpg.txt,1,1,0,1,0,OF,
PMC4319960__pone.0116995.g007.jpg.txt,7,3,0,3,4,IN|S|SLIM,CELL|J|D1|II
PMC4320218__40064_2014_1498_Fig1_HTML.jpg.txt,1,1,1,0,0,,
PMC4320493__12861_2015_57_Fig7_HTML.jpg.txt,0,0,0,0,0,,
PMC4320626__12943_2014_274_Fig7_HTML.jpg.txt,0,0,0,0,0,,
PMC4320882__NP2015-975367.003.jpg.txt,0,0,0,0,0,,
PMC4322417__nihms659902f6.jpg.txt,2,1,1,0,1,,CELL
PMC4323058__40170_2014_138_Fig3_HTML.jpg.txt,0,0,0,0,0,,
PMC4323088__nihms641472f1.jpg.txt,0,0,0,0,0,,
PMC4323367__ijbsv11p0274g007.jpg.txt,9,6,3,3,3,IGFIR|L|OF,R|J|CELL
PMC4324081__fonc-04-00389-g001.jpg.txt,0,0,0,0,0,,
PMC4324303__fmicb-06-00118-g0007.jpg.txt,1,1,0,1,0,AS,
PMC4324858__40001_2015_84_Fig7_HTML.jpg.txt,2,2,0,2,0,L|MTA1,
PMC4325629__sccaa-8-027Fig2.jpg.txt,3,1,0,1,2,NU,MA|J
PMC4325931__fgene-06-00014-g0006.jpg.txt,0,0,0,0,0,,
PMC4326428__pone.0117911.g006.jpg.txt,3,2,1,1,1,L,TNFR1
PMC4326866__acel0013-0008-f6.jpg.txt,1,1,0,1,0,L,
PMC4330251__gni-12-171-g003.jpg.txt,0,0,0,0,0,,
PMC4331762__acel0013-0850-f2.jpg.txt,8,4,0,4,4,IN|Z|L|AN,D1|E|J|U
PMC4332478__pcbi.1003983.g003.jpg.txt,1,1,0,1,0,P53,
PMC4333806__fpls-06-00088-g0001.jpg.txt,0,0,0,0,0,,
PMC4333971__BJBMS-14-191-g001.jpg.txt,0,0,0,0,0,,
PMC4338202__pone.0118587.g005.jpg.txt,4,4,4,0,0,,
PMC4338284__pone.0118132.g004.jpg.txt,0,0,0,0,0,,
PMC4339951__nihms658496f1.jpg.txt,3,1,0,1,2,MAM,SWAN|ECM
PMC4342183__dddt-9-1103Fig2.jpg.txt,7,5,0,5,2,MAM|Y|L|PI|OF,E|EL
PMC4342183__dddt-9-1103Fig8.jpg.txt,3,2,0,2,1,X|NU,OP
PMC4342894__13058_2015_515_Fig5_HTML.jpg.txt,11,7,0,7,4,AS|OF|X|Z|NU|P|A1,J|II|U|UL
PMC4344557__nutrients-07-00730-g002.jpg.txt,2,2,0,2,0,P|IN,
PMC4345741__IJMR-140-112-g006.jpg.txt,4,4,0,4,0,LRBP|LHR|MK|MR,
PMC4346139__nihms663656f2.jpg.txt,8,3,0,3,5,S|P|X,OR|R|J|IA|CELL
PMC4349055__fphys-06-00066-g0002.jpg.txt,3,0,0,0,3,,U|E|MIR-21
PMC4349708__pcbi.1004088.g003.jpg.txt,0,0,0,0,0,,
PMC4349708__pcbi.1004088.g005.jpg.txt,11,6,0,6,5,PP|FAD|HN|P|S|B,R|AE|E|ECM|CELL
PMC4349862__pone.0118551.g006.jpg.txt,10,5,1,4,5,L|SMA|RN|FE,RNASE|R|J|RIG-I|MA
PMC4350097__srep08792-f6.jpg.txt,0,0,0,0,0,,
PMC4350144__fig-6.jpg.txt,3,2,1,1,1,Y,CELL
PMC4350433__tpj0077-0119-f8.jpg.txt,2,0,0,0,2,,ABI3|J
PMC4353714__pone.0119539.g007.jpg.txt,1,1,0,1,0,SWAP,
PMC4354340__mtna20155f8.jpg.txt,5,3,0,3,2,X|S|RIS,CELL|II
PMC4358430__ijcem0008-0058-f9.jpg.txt,0,0,0,0,0,,
PMC4358957__pone.0122509.g006.jpg.txt,1,1,1,0,0,,
PMC4362472__fphar-06-00046-g001.jpg.txt,11,8,0,8,3,TN|IN|COLL|X|GA|B|PM|S,U|SUN|R
PMC4365493__bio-04-02-244-f08.jpg.txt,6,6,1,5,0,CD74|L|ERK|PM|ON,
PMC4366044__pone.0119765.g004.jpg.txt,0,0,0,0,0,,
PMC4366388__pone.0120133.g001.jpg.txt,0,0,0,0,0,,
PMC4366815__srep09369-f7.jpg.txt,1,0,0,0,1,,CELL
PMC4367558__tlcr-01-03-194-f1.jpg.txt,4,3,0,3,1,SEMA|PM|L,J
PMC4367559__tlcr-01-03-179-f1.jpg.txt,5,2,0,2,3,L|CAN,MA1|OR|KA
PMC4367644__tlcr-02-01-014-f1.jpg.txt,1,0,0,0,1,,CELL
PMC4367659__tlcr-03-02-075-f1.jpg.txt,7,4,1,3,3,OF|IN|AN,R|MY|M9
PMC4367691__tlcr-03-03-122-f1.jpg.txt,6,5,2,3,1,Z|MKK3|L,J
PMC4368090__MMR-11-05-3219-g02.jpg.txt,0,0,0,0,0,,
PMC4368090__MMR-11-05-3219-g03.jpg.txt,0,0,0,0,0,,
PMC4369723__srep09395-f5.jpg.txt,2,0,0,0,2,,U|FUR
PMC4371083__srep09401-f8.jpg.txt,4,3,1,2,1,CAN|S,CELL
PMC4371607__nihms536202f6.jpg.txt,8,5,0,5,3,MU|B|P|Y|LPS,NG|E|T1
PMC4372037__12864_2015_1392_Fig5_HTML.jpg.txt,2,1,0,1,1,PKC,J
PMC4372177__13148_2015_48_Fig5_HTML.jpg.txt,0,0,0,0,0,,
PMC4373269__fpls-06-00170-g001.jpg.txt,0,0,0,0,0,,
PMC4373796__pone.0121266.g006.jpg.txt,1,0,0,0,1,,GM
PMC4373890__pone.0122192.g002.jpg.txt,0,0,0,0,0,,
PMC4377021__12864_2015_1372_Fig5_HTML.jpg.txt,0,0,0,0,0,,
PMC4377510__SARCOMA2015-839182.005.jpg.txt,5,4,0,4,1,IKK|L|P65|P50,XIN
PMC4379025__pone.0119512.g012.jpg.txt,0,0,0,0,0,,
PMC4380406__ppat.1004777.g001.jpg.txt,4,3,2,1,1,L,R
PMC4383490__MI2015-807976.002.jpg.txt,5,2,0,2,3,LU|MU,JAM|OR|U
PMC4383884__gku1026fig5.jpg.txt,0,0,0,0,0,,
PMC4384220__tlcr-04-02-165-f1.jpg.txt,10,5,2,3,5,SC|FIAF|L,OR|IA|ZO|MS|J
PMC4384750__elife06132f009.jpg.txt,2,0,0,0,2,,FOXO6|CELL
PMC4385402__nihms667486f1.jpg.txt,7,7,1,6,0,EP|EP1|EP2|EP3|EP4|GAS,
PMC4385831__oncotarget-06-1995-g006.jpg.txt,0,0,0,0,0,,
PMC4385844__oncotarget-06-2180-g007.jpg.txt,4,2,0,2,2,MU|CAN,CELL|U
PMC4385945__cddis201569f7.jpg.txt,0,0,0,0,0,,
PMC4386408__pnas.1419690112fig05.jpg.txt,9,6,3,3,3,CORD|H|L,NA|R|CA
PMC4388007__fcimb-05-00030-g0004.jpg.txt,8,4,0,4,4,AF|KN|T3D|S,MA|R|E|J
PMC4389564__fimmu-06-00154-g001.jpg.txt,3,3,2,1,0,P,
PMC4390554__nihms672759f4.jpg.txt,7,4,0,4,3,L|X|B|AN,E|J|SPO
PMC4394589__12864_2015_1475_Fig5_HTML.jpg.txt,5,4,1,3,1,S|L|MI,SACS
PMC4394589__12864_2015_1475_Fig6_HTML.jpg.txt,2,1,0,1,1,AM,E
PMC4394621__nihms-677118-f0007.jpg.txt,1,1,0,1,0,L,
PMC4394890__srep09653-f5.jpg.txt,12,10,4,6,2,Y|IN|H|L|S|MU,FA|J
PMC4395498__nihms586541f1.jpg.txt,5,4,4,0,1,,R
PMC4401766__pcbi.1004169.g001.jpg.txt,0,0,0,0,0,,
PMC4403800__nihms212162f3.jpg.txt,0,0,0,0,0,,
PMC4403904__13020_2015_36_Fig1_HTML.jpg.txt,1,0,0,0,1,,ECM
PMC4404090__12943_2015_332_Fig6_HTML.jpg.txt,0,0,0,0,0,,
PMC4404310__nihms326998f1.jpg.txt,5,5,1,4,0,TSLPR|P|X|MEK,
PMC4404594__12885_2015_1300_Fig1_HTML.jpg.txt,5,5,3,2,0,MEK|ERK,
PMC4405131__nihms-672469-f0008.jpg.txt,3,2,1,1,1,CARMA,CELL
PMC4405166__nihms680041f2.jpg.txt,4,2,1,1,2,PM,MS|SAX
PMC4405775__nihms381324f1.jpg.txt,5,5,2,3,0,PA|OF|PH,
PMC4407080__1752-0509-9-S2-S3-1.jpg.txt,0,0,0,0,0,,
PMC4410689__nihms682551f1.jpg.txt,1,1,0,1,0,S,
PMC4414306__12864_2015_1364_Fig4_HTML.jpg.txt,0,0,0,0,0,,
PMC446107__zjv0150449010001.jpg.txt,0,0,0,0,0,,
PMC490034__tpc1601392f07.jpg.txt,0,0,0,0,0,,
PMC506992__zmb0170443420007.jpg.txt,3,1,0,1,2,S,E|MA
PMC514582__JCI0421004.f10.jpg.txt,2,1,1,0,1,,E
PMC514948__7600287f8.jpg.txt,4,1,0,1,3,B,OP|U|NL
PMC514949__7600289f9.jpg.txt,0,0,0,0,0,,
PMC515345__zmk0090428070008.jpg.txt,5,4,0,4,1,CAM|P|L|Y,CELL
PMC517537__zii0100442890007.jpg.txt,3,3,1,2,0,L|PS,
PMC519143__zmk0100428380004.jpg.txt,0,0,0,0,0,,
PMC523892__zpp0030483760001.jpg.txt,1,1,0,1,0,PH,
PMC524028__1743-7075-1-3-2.jpg.txt,13,12,5,7,1,PI|LKB1|STRAD|P38|AMPK|PKB|P,J
PMC524168__1471-213X-4-11-4.jpg.txt,3,2,2,0,1,,WSN
PMC526379__1471-2105-5-158-1.jpg.txt,7,3,0,3,4,PH|S|S1,SUN|XS|SN|HAG
PMC526469__7600454f6.jpg.txt,8,7,0,7,1,RS|H|UP|CT-1|P|AP-1|SA,J
PMC533862__1477-7827-2-75-1.jpg.txt,0,0,0,0,0,,
PMC533963__zmb0240446070011.jpg.txt,1,1,1,0,0,,
PMC535921__89262-11f10_1t.jpg.txt,0,0,0,0,0,,
PMC538777__zmb0010546640007.jpg.txt,10,5,1,4,5,AP4|AS|MEK|AP-1,J|EZF|RH|D1|R
PMC540032__gki078f1.jpg.txt,0,0,0,0,0,,
PMC545831__zpq0040570230008.jpg.txt,4,4,1,3,0,NU|MU|AN,
PMC548942__E3267Bf4_4t.jpg.txt,2,2,0,2,0,AM|B,
PMC551522__jbiol22-1.jpg.txt,0,0,0,0,0,,
PMC55373__pq1111535003.jpg.txt,6,4,0,4,2,S|CIS|P|H,U|V7
PMC59357__pp0895650008.jpg.txt,5,2,0,2,3,SA|H,SN|E|UBR
PMC60047__pq2314813001.jpg.txt,0,0,0,0,0,,
PMC60280__mk1111644008.jpg.txt,4,4,2,2,0,S|PI,
PMC64993__pq2625739002.jpg.txt,3,3,0,3,0,NET|SPASM|L,
PMC84262__mb0791836001.jpg.txt,7,4,0,4,3,X|AM|WID|L,E|XM|R
PMC84690__mb1090489009.jpg.txt,9,6,3,3,3,CAS|MEK|ERK,OR|SHP2|SHE
PMC85713__mb1100060007.jpg.txt,7,5,1,4,2,L|MN|AM|PA,E|HI
PMC85825__mb1301596009.jpg.txt,2,2,2,0,0,,
PMC85884__mb1301793013.jpg.txt,1,0,0,0,1,,E
PMC85950__mb1402005008.jpg.txt,3,1,1,0,2,,R|U
PMC86054__mb1502098001.jpg.txt,8,5,2,3,3,MEKK|NU|P,U|MS|OR
PMC86880__mb0711517001.jpg.txt,2,0,0,0,2,,JNK|NF-KB
PMC95007__jb0411265007.jpg.txt,0,0,0,0,0,,
PMC97273__ii0300898006.jpg.txt,4,3,0,3,1,LPS|PKC|INOS,OR
PMC98123__ii0411244008.jpg.txt,0,0,0,0,0,,
PMC98275__ii0511683005.jpg.txt,9,6,2,4,3,L|OF|AN|S,U|J|E
PMC98946__mr0480048008.jpg.txt,0,0,0,0,0,,
PMC99013__mr0400030005.jpg.txt,5,3,0,3,2,MAM2|X|L,OR|MA
PMC99013__mr0400030008.jpg.txt,6,5,2,3,1,AC|L|ON,R
PMC99013__mr0400030013.jpg.txt,10,5,2,3,5,PM|L|S,ADD|CELL|J|U|GE
PMC99013__mr0400030016.jpg.txt,0,0,0,0,0,,
PMC99013__mr0400030021.jpg.txt,4,3,2,1,1,L,J
PMC99976__mb2310138007.jpg.txt,3,1,1,0,2,,LE|MS
"UNIQUE CNTS",2199,1472,589,883,727
HGNC hits already on WP pathways (1472):
