file,"hgnc hits","on wp_all","on wp_hs","new wp_all","new wp_hs","new hits to wp_all","new hits only to wp_hs"
PMC4248487__IJD-59-531-g003.txt,1,0,0,1,0,CELL,
PMC4248487__IJD-59-531-g007.txt,5,4,1,1,3,CELL,B|OF|IN
PMC4251064__geg-6-2014-001f4.txt,0,0,0,0,0,,
PMC4252254__pone.0113257.g010.txt,5,3,2,2,1,DDT|U,P
PMC4253421__oncotarget-05-9092-g007.txt,0,0,0,0,0,,
PMC4253612__13059_2014_533_Fig3_HTML.txt,24,17,8,7,9,J|DMR|NB|JK|R|UI|TNFR,PDGFR|Y|ERK|PKB|P53|P|MSK|S|IN
PMC4254673__OR-33-01-0019-g07.txt,7,6,3,1,3,SAX,PD|P53|L
PMC4255183__srep07310-f4.txt,0,0,0,0,0,,
PMC4255921__40104_2014_130_Fig1_HTML.txt,0,0,0,0,0,,
PMC4256027__bt-22-491f2.txt,0,0,0,0,0,,
PMC4256424__pone.0114470.g006.txt,0,0,0,0,0,,
PMC4258093__jcp0229-1312-f5.txt,2,1,0,1,1,R,L
PMC4259407__oncotarget-05-10084-g007.txt,1,1,0,0,1,,P112
PMC4259472__pone.0113830.g006.txt,5,2,0,3,2,U|J|LH,L|LU
PMC4259928__WJCO-5-1020-g001.txt,0,0,0,0,0,,
PMC4260340__nihms608244f3.txt,0,0,0,0,0,,
PMC4260734__cddis2014476f7.txt,5,3,1,2,2,HI|IGL,OF|IN
PMC4260825__pbio.1002012.g003.txt,8,6,3,2,3,R|LW,B|S|STE20
PMC4260825__pbio.1002012.g005.txt,4,2,0,2,2,E|AU,WR|B
PMC4261510__BMB-47-540-g0001.txt,0,0,0,0,0,,
PMC4261510__BMB-47-540-g0002.txt,0,0,0,0,0,,
PMC4261839__mpphys_ssu106_f0007.txt,3,2,0,1,2,CELL,ROS|L
PMC4263532__pone.0114269.g001.txt,3,2,0,1,2,E,MOP|B
PMC4263734__pone.0114627.g005.txt,0,0,0,0,0,,
PMC4263745__pone.0115053.g011.txt,1,0,0,1,0,R,
PMC4266699__ajcr0004-0608-f1.txt,13,10,4,3,6,II|R|OR,X|P|INT|PKC|ERK|L
PMC4266699__ajcr0004-0608-f2.txt,10,5,1,5,4,J|II|U|R|16,LN|L|LU|P
PMC4267164__MI2014-432785.001.txt,0,0,0,0,0,,
PMC4267749__13045_2014_87_Fig1_HTML.txt,5,4,1,1,3,CELL,L|P|EMT
PMC4270583__ijcep0007-7962-f3.txt,1,1,1,0,0,,
PMC4272520__12934_2014_174_Fig3_HTML.txt,14,9,2,5,7,U|CA|IA|J|AE,GL|LT|H|L|TN|CO|RO
PMC4275034__fendo-05-00224-g001.txt,0,0,0,0,0,,
PMC4278318__oncoscience-01-0476-g001.txt,0,0,0,0,0,,
PMC4279405__oncotarget-05-10718-g008.txt,1,1,0,0,1,,L5
PMC4279680__13046_2014_102_Fig7_HTML.txt,5,4,1,1,3,LI,ASS|RB|L
PMC4280021__nihms65239f7.txt,3,3,1,0,2,,PP2|PI3K
PMC4281466__nihms651538f1.txt,0,0,0,0,0,,
PMC4283135__fonc-04-00341-g002.txt,0,0,0,0,0,,
PMC4283144__12985_2014_2533_Fig8_HTML.txt,0,0,0,0,0,,
PMC4283519__fphys-05-00501-g0001.txt,0,0,0,0,0,,
PMC4284744__ijms-15-22887-g001.txt,0,0,0,0,0,,
PMC4284788__ijms-15-23705-g006.txt,0,0,0,0,0,,
PMC4287242__12864_2014_6784_Fig5_HTML.txt,0,0,0,0,0,,
PMC4287412__nihms640187f9.txt,1,0,0,1,0,CA2,
PMC4287613__ppat.1004597.g003.txt,0,0,0,0,0,,
PMC4288643__12906_2014_2017_Fig6_HTML.txt,0,0,0,0,0,,
PMC4290619__1471-2164-15-S9-S6-4.txt,2,1,0,1,1,LH,OT
PMC4290619__1471-2164-15-S9-S6-7.txt,4,4,4,0,0,,
PMC4293489__18_2014_1762_Fig1_HTML.txt,0,0,0,0,0,,
PMC4293489__18_2014_1762_Fig2_HTML.txt,0,0,0,0,0,,
PMC429373__pp1350279f07.txt,2,2,2,0,0,,
PMC4294354__oncotarget-05-10969-g002.txt,0,0,0,0,0,,
PMC4294461__JAR2014-153127.001.txt,0,0,0,0,0,,
PMC4294543__nihms-653802-f0003.txt,3,2,1,1,1,OMP,BS
PMC4294653__dddt-9-349Fig8.txt,0,0,0,0,0,,
PMC4294653__dddt-9-349Fig9.txt,0,0,0,0,0,,
PMC4295872__pone.0115352.g008.txt,3,0,0,3,0,E|J|CELL,
PMC4298363__aging-06-1019-g007.txt,0,0,0,0,0,,
PMC4298699__elife04437f008.txt,0,0,0,0,0,,
PMC4300045__13039_2014_95_Fig3_HTML.txt,6,4,1,2,3,II|J,L|SI|CIR
PMC4300945__nihms648758f7.txt,0,0,0,0,0,,
PMC4303155__cam40003-0878-f2.txt,0,0,0,0,0,,
PMC4304700__nihms656114f3.txt,3,2,2,1,0,E,
PMC4305955__WJG-11-1690-g001.txt,0,0,0,0,0,,
PMC4306126__srep08030-f5.txt,4,2,1,2,1,TRAN|E,S
PMC4309023__bau126f6p.txt,3,1,0,2,1,GO|U,H
PMC4309199__fimmu-06-00014-g002.txt,0,0,0,0,0,,
PMC4309523__pmic0015-0608-f5.txt,21,12,9,9,3,CELL|KILLER|U|J|CTSS|FATE|POU2AF1|R|E,B|NF-KAPPAB|H
PMC4310282__fonc-05-00005-g001.txt,0,0,0,0,0,,
PMC4310480__nihms-655734-f0002.txt,0,0,0,0,0,,
PMC4312599__12985_2014_236_Fig5_HTML.txt,11,6,2,5,4,UI|U|A15|R|J,S|P|Y|L
PMC4313785__fendo-06-00012-g001.txt,4,3,2,1,1,J,Y
PMC4314091__nihms657287f1.txt,0,0,0,0,0,,
PMC4314128__molcell-38-1-14f2.txt,0,0,0,0,0,,
PMC4314132__molcell-38-1-58f6.txt,4,3,1,1,2,J,OF|L
PMC4314211__nihms141014f8.txt,6,5,0,1,5,CNGA3,ANP|AO|PDE2A|GMP|S
PMC4316787__fimmu-06-00023-g003.txt,0,0,0,0,0,,
PMC4316787__fimmu-06-00023-g004.txt,0,0,0,0,0,,
PMC4316815__nihms602501f2.txt,3,3,2,0,1,,OF
PMC4319960__pone.0116995.g007.txt,6,3,0,3,3,J|LI|NG,L|B|IN
PMC4320218__40064_2014_1498_Fig1_HTML.txt,0,0,0,0,0,,
PMC4320493__12861_2015_57_Fig7_HTML.txt,7,5,1,2,4,FISH|E,PTC|FU|L|FLI
PMC4320626__12943_2014_274_Fig7_HTML.txt,10,6,1,4,5,R|UL|TTL|E,L|KIN|HD3|ON|LN
PMC4320882__NP2015-975367.003.txt,1,0,0,1,0,R,
PMC4322417__nihms659902f6.txt,5,4,2,1,2,CELL,L|INT
PMC4323058__40170_2014_138_Fig3_HTML.txt,0,0,0,0,0,,
PMC4323088__nihms641472f1.txt,4,2,0,2,2,CA|CEL,IP|MI
PMC4323367__ijbsv11p0274g007.txt,0,0,0,0,0,,
PMC4324081__fonc-04-00389-g001.txt,0,0,0,0,0,,
PMC4324303__fmicb-06-00118-g0007.txt,1,1,0,0,1,,AS
PMC4324858__40001_2015_84_Fig7_HTML.txt,1,1,0,0,1,,MTA1
PMC4325629__sccaa-8-027Fig2.txt,0,0,0,0,0,,
PMC4325931__fgene-06-00014-g0006.txt,0,0,0,0,0,,
PMC4326428__pone.0117911.g006.txt,0,0,0,0,0,,
PMC4326866__acel0013-0008-f6.txt,2,2,0,0,2,,L|X
PMC4330251__gni-12-171-g003.txt,0,0,0,0,0,,
PMC4331762__acel0013-0850-f2.txt,11,6,2,5,4,E|U|J|HR|R,L|B|LT|RS
PMC4332478__pcbi.1003983.g003.txt,0,0,0,0,0,,
PMC4333806__fpls-06-00088-g0001.txt,0,0,0,0,0,,
PMC4333971__BJBMS-14-191-g001.txt,1,1,0,0,1,,H
PMC4338202__pone.0118587.g005.txt,0,0,0,0,0,,
PMC4338284__pone.0118132.g004.txt,0,0,0,0,0,,
PMC4339951__nihms658496f1.txt,1,0,0,1,0,ECM,
PMC4342183__dddt-9-1103Fig2.txt,0,0,0,0,0,,
PMC4342183__dddt-9-1103Fig8.txt,0,0,0,0,0,,
PMC4342894__13058_2015_515_Fig5_HTML.txt,8,3,2,5,1,R|CILD|TLT|J|PHOSPHO,B
PMC4344557__nutrients-07-00730-g002.txt,0,0,0,0,0,,
PMC4345741__IJMR-140-112-g006.txt,4,3,0,1,3,LH,LHR|ERK|LRBP
PMC4346139__nihms663656f2.txt,3,1,0,2,1,OR|CELL,S
PMC4349055__fphys-06-00066-g0002.txt,6,2,0,4,2,J|R|E|MIR-21,L|LT
PMC4349708__pcbi.1004088.g003.txt,0,0,0,0,0,,
PMC4349708__pcbi.1004088.g005.txt,0,0,0,0,0,,
PMC4349862__pone.0118551.g006.txt,8,3,2,5,1,E|MALL|RIG-I|J|MAVS,S
PMC4350097__srep08792-f6.txt,3,1,0,2,1,PE|NG,SA
PMC4350144__fig-6.txt,1,0,0,1,0,CELL,
PMC4350433__tpj0077-0119-f8.txt,0,0,0,0,0,,
PMC4353714__pone.0119539.g007.txt,1,1,0,0,1,,B
PMC4354340__mtna20155f8.txt,6,4,1,2,3,CELL|R,X|RISC|MIR
PMC4358430__ijcem0008-0058-f9.txt,7,5,1,2,4,DAMAGE|J,ROS|S|AMPK|L
PMC4358957__pone.0122509.g006.txt,4,2,2,2,0,NCX1|REA,
PMC4362472__fphar-06-00046-g001.txt,8,5,0,3,5,J|U|E,OF|RMP|OT|L|HET
PMC4365493__bio-04-02-244-f08.txt,2,2,1,0,1,,ERK
PMC4366044__pone.0119765.g004.txt,0,0,0,0,0,,
PMC4366388__pone.0120133.g001.txt,1,0,0,1,0,E,
PMC4366815__srep09369-f7.txt,1,0,0,1,0,CELL,
PMC4367558__tlcr-01-03-194-f1.txt,0,0,0,0,0,,
PMC4367559__tlcr-01-03-179-f1.txt,0,0,0,0,0,,
PMC4367644__tlcr-02-01-014-f1.txt,0,0,0,0,0,,
PMC4367659__tlcr-03-02-075-f1.txt,5,3,1,2,2,CELL|E,OF|IN
PMC4367691__tlcr-03-03-122-f1.txt,4,3,1,1,2,J,L|Z
PMC4368090__MMR-11-05-3219-g02.txt,0,0,0,0,0,,
PMC4368090__MMR-11-05-3219-g03.txt,0,0,0,0,0,,
PMC4369723__srep09395-f5.txt,0,0,0,0,0,,
PMC4371083__srep09401-f8.txt,0,0,0,0,0,,
PMC4371607__nihms536202f6.txt,17,10,5,7,5,FA|E|J2|J|TNFR|TAKL|NG,TN|B|LPS|TNFA|AP-1
PMC4372037__12864_2015_1392_Fig5_HTML.txt,1,1,0,0,1,,PKC
PMC4372177__13148_2015_48_Fig5_HTML.txt,9,6,1,3,5,U|J|R,OF|LT|P|S|SI
PMC4373269__fpls-06-00170-g001.txt,5,3,0,2,3,R|J,B|SA|L
PMC4373796__pone.0121266.g006.txt,0,0,0,0,0,,
PMC4373890__pone.0122192.g002.txt,0,0,0,0,0,,
PMC4377021__12864_2015_1372_Fig5_HTML.txt,8,7,4,1,3,J,SOC2|Y|HAS2
PMC4377510__SARCOMA2015-839182.005.txt,5,4,1,1,3,R,L|IKK|P65
PMC4379025__pone.0119512.g012.txt,2,2,2,0,0,,
PMC4380406__ppat.1004777.g001.txt,0,0,0,0,0,,
PMC4383490__MI2015-807976.002.txt,2,1,1,1,0,R,
PMC4383884__gku1026fig5.txt,0,0,0,0,0,,
PMC4384220__tlcr-04-02-165-f1.txt,13,10,5,3,5,R|LA|J,PDI|L|PHLPP|MEK|ERK
PMC4384750__elife06132f009.txt,0,0,0,0,0,,
PMC4385402__nihms667486f1.txt,9,7,1,2,6,CA|J,EP|GAQ|EP2|GAS|EP3|EP4
PMC4385831__oncotarget-06-1995-g006.txt,2,2,1,0,1,,B
PMC4385844__oncotarget-06-2180-g007.txt,0,0,0,0,0,,
PMC4385945__cddis201569f7.txt,0,0,0,0,0,,
PMC4386408__pnas.1419690112fig05.txt,5,4,2,1,2,LI,NEU|B
PMC4388007__fcimb-05-00030-g0004.txt,2,2,0,0,2,,TLL|T3D
PMC4389564__fimmu-06-00154-g001.txt,0,0,0,0,0,,
PMC4390554__nihms672759f4.txt,12,6,2,6,4,J|E|J2|R|II|U,CPO|L|B|S
PMC4394589__12864_2015_1475_Fig5_HTML.txt,20,17,13,3,4,II|TP|SHP2,L|CIS|PIASY|IFNB
PMC4394589__12864_2015_1475_Fig6_HTML.txt,0,0,0,0,0,,
PMC4394621__nihms-677118-f0007.txt,0,0,0,0,0,,
PMC4394890__srep09653-f5.txt,0,0,0,0,0,,
PMC4395498__nihms586541f1.txt,5,4,3,1,1,R,ND
PMC4401766__pcbi.1004169.g001.txt,0,0,0,0,0,,
PMC4403800__nihms212162f3.txt,0,0,0,0,0,,
PMC4403904__13020_2015_36_Fig1_HTML.txt,4,4,1,0,3,,SI|S|B
PMC4404090__12943_2015_332_Fig6_HTML.txt,0,0,0,0,0,,
PMC4404310__nihms326998f1.txt,4,4,2,0,2,,TSLPR|MEK
PMC4404594__12885_2015_1300_Fig1_HTML.txt,8,7,2,1,5,J,L|MEK|ERK|H|ERA
PMC4405131__nihms-672469-f0008.txt,2,1,0,1,1,E,CARMA1
PMC4405166__nihms680041f2.txt,6,6,2,0,4,,L|TOR|SIN|PKB
PMC4405775__nihms381324f1.txt,17,14,5,3,9,OR|J|RED,L|OF|P16|P50|P65|IKKA|P100|EMT|NOT
PMC4407080__1752-0509-9-S2-S3-1.txt,4,2,1,2,1,J|R,S
PMC4410689__nihms682551f1.txt,0,0,0,0,0,,
PMC4414306__12864_2015_1364_Fig4_HTML.txt,9,6,1,3,5,CELL|E|TTL,P|S|UP|L|AC
PMC446107__zjv0150449010001.txt,0,0,0,0,0,,
PMC490034__tpc1601392f07.txt,3,3,1,0,2,,SCF|GA
PMC506992__zmb0170443420007.txt,6,4,1,2,3,MUC20|NG,B|MDS|L
PMC514582__JCI0421004.f10.txt,6,5,4,1,1,E,NET
PMC514948__7600287f8.txt,7,4,2,3,2,OR|RH|E,Y|LPA
PMC514949__7600289f9.txt,3,2,1,1,1,FLK,PDGFR
PMC515345__zmk0090428070008.txt,6,3,0,3,3,CAML|SAC|CELL,L|OF|API
PMC517537__zii0100442890007.txt,8,4,1,4,3,E|FA|IL-10|IL-6,LPS|P42|TN
PMC519143__zmk0100428380004.txt,4,3,2,1,1,CELL,CD
PMC523892__zpp0030483760001.txt,3,3,1,0,2,,PH|L
PMC524028__1743-7075-1-3-2.txt,14,12,5,2,7,J|E,PI|STRAD|P38|AMPK|PKB|L|IF4E
PMC524168__1471-213X-4-11-4.txt,7,3,0,4,3,J|E|R|OAF,L3|L|Y
PMC526379__1471-2105-5-158-1.txt,9,8,2,1,6,R,WS|STE20|STE|L|PKCL|MK
PMC526469__7600454f6.txt,8,5,1,3,4,J|R|SPRR1,TR|MYOC|L|AP-1
PMC533862__1477-7827-2-75-1.txt,0,0,0,0,0,,
PMC533963__zmb0240446070011.txt,1,1,1,0,0,,
PMC535921__89262-11f10_1t.txt,4,2,2,2,0,J|II,
PMC538777__zmb0010546640007.txt,14,12,7,2,5,J|OR,RB|AP-1|MEK|ERK|P53
PMC540032__gki078f1.txt,1,0,0,1,0,CELL,
PMC545831__zpq0040570230008.txt,15,14,3,1,11,R,CG|P|B|NNOS|SGC|GMP|AC|CKI|S|L|CK1
PMC548942__E3267Bf4_4t.txt,12,10,4,2,6,FRA|U,P|B|L|H|S1|NFAT
PMC551522__jbiol22-1.txt,1,1,0,0,1,,MI
PMC55373__pq1111535003.txt,2,2,0,0,2,,P|CIS
PMC59357__pp0895650008.txt,4,3,0,1,3,R,IN|SA|L
PMC60047__pq2314813001.txt,3,2,1,1,1,J,IP
PMC60280__mk1111644008.txt,7,7,1,0,6,,TNFA|S|C-SRC|PI|SK|FAK
PMC64993__pq2625739002.txt,7,4,0,3,4,R|TUBE|J,B|PELLE|DIF|L
PMC84262__mb0791836001.txt,11,10,3,1,7,NF-KB,TRAF6|NIK|MEKK1|Y|NUC|TR|TNS
PMC84690__mb1090489009.txt,7,6,3,1,3,SHP2,CAS|MEK|ERK
PMC85713__mb1100060007.txt,7,4,1,3,3,CELL|E|SBF,PKC|L|OF
PMC85825__mb1301596009.txt,9,8,5,1,3,P75,RAF-1|MEK|PI3K
PMC85884__mb1301793013.txt,0,0,0,0,0,,
PMC85950__mb1402005008.txt,7,5,2,2,3,DS|J,RAL|RAF-1|MEK
PMC86054__mb1502098001.txt,10,8,3,2,5,R|OR,STA|STE20|MEKK|L|MEK
PMC86880__mb0711517001.txt,5,2,1,3,1,IL-1RACP|JNK|NF-KB,AK1
PMC95007__jb0411265007.txt,0,0,0,0,0,,
PMC97273__ii0300898006.txt,5,3,1,2,2,OR|IL-1A,LPS|INOS
PMC98123__ii0411244008.txt,0,0,0,0,0,,
PMC98275__ii0511683005.txt,4,2,1,2,1,CELL|PROT,OF
PMC98946__mr0480048008.txt,4,4,0,0,4,,L|SPS1|MEK|SMK1
PMC99013__mr0400030005.txt,5,5,2,0,3,,L|Y|CAMI
PMC99013__mr0400030008.txt,3,3,1,0,2,,L|AC
PMC99013__mr0400030013.txt,8,6,1,2,5,CELL|PRA,PH|L|Y|UBC4|UBC3
PMC99013__mr0400030016.txt,5,4,2,1,2,J,L|ALP
PMC99013__mr0400030021.txt,3,3,2,0,1,,SIS
PMC99976__mb2310138007.txt,3,3,1,0,2,,Y|L
"UNIQUE CNTS",2366,1633,707,733,926
HGNC hits already on WP pathways (1633):
